Year,Géographie,Source,GeoCode,Value
1998,Nouveau-Brunswick,Transports,13,4.018
1998,Nouveau-Brunswick,Industrie lourde,13,1.62
1998,Nouveau-Brunswick,"Fabrication légère, construction et ressources forestières",13,0.737
1998,Nouveau-Brunswick,Bâtiments,13,1.267
1998,Nouveau-Brunswick,Déchets et autres,13,0.895
1998,Nouveau-Brunswick,Agriculture,13,0.618
1998,Terre-Neuve-et-Labrador,Inventaire provincial,10,10.741
1998,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,10,3.409
1998,Terre-Neuve-et-Labrador,Transports,10,2.769
1998,Terre-Neuve-et-Labrador,Industrie lourde,10,1.624
1998,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",10,0.247
1998,Terre-Neuve-et-Labrador,Bâtiments,10,0.854
1998,Terre-Neuve-et-Labrador,Déchets et autres,10,0.653
1998,Terre-Neuve-et-Labrador,Agriculture,10,0.135
1998,Territoires du Nord-Ouest,Inventaire territorial,61,1.756
1998,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,61,0.144
1998,Territoires du Nord-Ouest,Transports,61,0.587
1998,Territoires du Nord-Ouest,Industrie lourde,61,0.494
1998,Territoires du Nord-Ouest,"Fabrication légère, construction et ressources forestières",61,0.01
1998,Territoires du Nord-Ouest,Bâtiments,61,0.301
1998,Territoires du Nord-Ouest,Déchets et autres,61,0.047
1998,Territoires du Nord-Ouest,Agriculture,61,0.0
1998,Nouvelle-Écosse,Inventaire provincial,12,19.812
1998,Nouvelle-Écosse,Exploitation pétrolière et gazière,12,0.613
1998,Nouvelle-Écosse,Transports,12,4.519
1998,Nouvelle-Écosse,Industrie lourde,12,1.024
1998,Nouvelle-Écosse,"Fabrication légère, construction et ressources forestières",12,0.629
1998,Nouvelle-Écosse,Bâtiments,12,2.526
1998,Nouvelle-Écosse,Déchets et autres,12,0.846
1998,Nouvelle-Écosse,Agriculture,12,0.691
1998,Ontario,Inventaire provincial,35,193.471
1998,Ontario,Exploitation pétrolière et gazière,35,13.362
1998,Ontario,Transports,35,47.113
1998,Ontario,Industrie lourde,35,41.047
1998,Ontario,"Fabrication légère, construction et ressources forestières",35,10.876
1998,Ontario,Bâtiments,35,29.054
1998,Ontario,Déchets et autres,35,7.143
1998,Ontario,Agriculture,35,11.3
1998,Île-du-Prince-Édouard,Inventaire provincial,11,1.839
1998,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,11,0.0
1998,Île-du-Prince-Édouard,Transports,11,0.65
1998,Île-du-Prince-Édouard,Industrie lourde,11,0.007
1998,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",11,0.157
1998,Île-du-Prince-Édouard,Bâtiments,11,0.516
1998,Île-du-Prince-Édouard,Déchets et autres,11,0.085
1998,Île-du-Prince-Édouard,Agriculture,11,0.415
1998,Québec,Inventaire provincial,24,85.212
1998,Québec,Exploitation pétrolière et gazière,24,3.897
1998,Québec,Transports,24,27.869
1998,Québec,Industrie lourde,24,23.259
1998,Québec,"Fabrication légère, construction et ressources forestières",24,4.383
1998,Québec,Bâtiments,24,10.78
1998,Québec,Déchets et autres,24,5.549
1998,Québec,Agriculture,24,7.865
1998,Saskatchewan,Inventaire provincial,47,74.907
1998,Saskatchewan,Exploitation pétrolière et gazière,47,34.264
1998,Saskatchewan,Transports,47,5.715
1998,Saskatchewan,Industrie lourde,47,2.684
1998,Saskatchewan,"Fabrication légère, construction et ressources forestières",47,0.987
1998,Saskatchewan,Bâtiments,47,3.212
1998,Saskatchewan,Déchets et autres,47,1.288
1998,Saskatchewan,Agriculture,47,11.545
1998,Yukon,Inventaire territorial,60,0.498
1998,Yukon,Exploitation pétrolière et gazière,60,0.134
1998,Yukon,Transports,60,0.202
1998,Yukon,Industrie lourde,60,0.017
1998,Yukon,"Fabrication légère, construction et ressources forestières",60,0.013
1998,Yukon,Bâtiments,60,0.068
1998,Yukon,Déchets et autres,60,0.024
1998,Yukon,Agriculture,60,0.009
1999,Alberta,Inventaire provincial,48,228.042
1999,Alberta,Exploitation pétrolière et gazière,48,102.614
1999,Alberta,Transports,48,19.177
1999,Alberta,Industrie lourde,48,16.767
1999,Alberta,"Fabrication légère, construction et ressources forestières",48,4.614
1999,Alberta,Bâtiments,48,13.771
1999,Alberta,Déchets et autres,48,2.678
1999,Alberta,Agriculture,48,19.556
1999,Colombie-Britannique,Inventaire provincial,59,62.561
1999,Colombie-Britannique,Exploitation pétrolière et gazière,59,12.987
1999,Colombie-Britannique,Transports,59,19.086
1999,Colombie-Britannique,Industrie lourde,59,9.377
1999,Colombie-Britannique,"Fabrication légère, construction et ressources forestières",59,3.935
1999,Colombie-Britannique,Bâtiments,59,8.503
1999,Colombie-Britannique,Déchets et autres,59,2.882
1999,Colombie-Britannique,Agriculture,59,2.831
1999,Canada,Exploitation pétrolière et gazière,,173.688
1999,Canada,Transports,,140.487
1999,Canada,Industrie lourde,,96.647
1999,Canada,"Fabrication légère, construction et ressources forestières",,27.234
1999,Canada,Bâtiments,,77.504
1999,Canada,Déchets et autres,,23.401
1999,Canada,Agriculture,,61.172
1999,Manitoba,Inventaire provincial,46,20.442
1999,Manitoba,Exploitation pétrolière et gazière,46,1.825
1999,Manitoba,Transports,46,5.389
1999,Manitoba,Industrie lourde,46,1.466
1999,Manitoba,"Fabrication légère, construction et ressources forestières",46,0.788
1999,Manitoba,Bâtiments,46,2.882
1999,Manitoba,Déchets et autres,46,1.172
1999,Manitoba,Agriculture,46,6.311
1999,Nouveau-Brunswick,Inventaire provincial,13,19.366
1999,Nouveau-Brunswick,Exploitation pétrolière et gazière,13,1.445
1999,Nouveau-Brunswick,Transports,13,4.192
1999,Nouveau-Brunswick,Industrie lourde,13,1.67
1999,Nouveau-Brunswick,"Fabrication légère, construction et ressources forestières",13,0.778
1999,Nouveau-Brunswick,Bâtiments,13,1.224
1999,Nouveau-Brunswick,Déchets et autres,13,0.892
1999,Nouveau-Brunswick,Agriculture,13,0.627
1999,Terre-Neuve-et-Labrador,Inventaire provincial,10,9.624
1999,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,10,2.693
1999,Terre-Neuve-et-Labrador,Transports,10,2.871
1999,Terre-Neuve-et-Labrador,Industrie lourde,10,1.405
1999,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",10,0.229
1999,Terre-Neuve-et-Labrador,Bâtiments,10,0.828
1999,Terre-Neuve-et-Labrador,Déchets et autres,10,0.647
1999,Terre-Neuve-et-Labrador,Agriculture,10,0.123
1999,Territoires du Nord-Ouest,Inventaire territorial,61,1.259
1999,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,61,0.158
1999,Territoires du Nord-Ouest,Transports,61,0.308
1999,Territoires du Nord-Ouest,Industrie lourde,61,0.384
1999,Territoires du Nord-Ouest,"Fabrication légère, construction et ressources forestières",61,0.011
1999,Territoires du Nord-Ouest,Bâtiments,61,0.281
1999,Territoires du Nord-Ouest,Déchets et autres,61,0.03
1999,Territoires du Nord-Ouest,Agriculture,61,0.0
1999,Nouvelle-Écosse,Inventaire provincial,12,20.453
1999,Nouvelle-Écosse,Exploitation pétrolière et gazière,12,0.609
1999,Nouvelle-Écosse,Transports,12,4.79
1999,Nouvelle-Écosse,Industrie lourde,12,1.066
1999,Nouvelle-Écosse,"Fabrication légère, construction et ressources forestières",12,0.597
1999,Nouvelle-Écosse,Bâtiments,12,2.69
1999,Nouvelle-Écosse,Déchets et autres,12,0.838
1999,Nouvelle-Écosse,Agriculture,12,0.673
1999,Nunavut,Inventaire territorial,62,0.417
1999,Nunavut,Transports,62,0.279
1999,Nunavut,Industrie lourde,62,0.087
1999,Nunavut,"Fabrication légère, construction et ressources forestières",62,0.013
1999,Nunavut,Bâtiments,62,0.002
1999,Nunavut,Déchets et autres,62,0.018
1999,Ontario,Inventaire provincial,35,198.816
1999,Ontario,Exploitation pétrolière et gazière,35,13.151
1999,Ontario,Transports,35,49.36
1999,Ontario,Industrie lourde,35,39.868
1999,Ontario,"Fabrication légère, construction et ressources forestières",35,10.631
1999,Ontario,Bâtiments,35,31.862
1999,Ontario,Déchets et autres,35,7.201
1999,Ontario,Agriculture,35,11.229
1999,Île-du-Prince-Édouard,Inventaire provincial,11,1.833
1999,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,11,0.0
1999,Île-du-Prince-Édouard,Transports,11,0.686
1999,Île-du-Prince-Édouard,Industrie lourde,11,0.009
1999,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",11,0.123
1999,Île-du-Prince-Édouard,Bâtiments,11,0.502
1999,Île-du-Prince-Édouard,Déchets et autres,11,0.086
1999,Île-du-Prince-Édouard,Agriculture,11,0.41
1999,Québec,Inventaire provincial,24,84.496
1999,Québec,Exploitation pétrolière et gazière,24,3.762
1999,Québec,Transports,24,28.292
1999,Québec,Industrie lourde,24,21.938
1999,Québec,"Fabrication légère, construction et ressources forestières",24,4.567
1999,Québec,Bâtiments,24,11.275
1999,Québec,Déchets et autres,24,5.62
1999,Québec,Agriculture,24,7.853
1999,Saskatchewan,Inventaire provincial,47,74.956
1999,Saskatchewan,Exploitation pétrolière et gazière,47,34.254
1999,Saskatchewan,Transports,47,5.835
1999,Saskatchewan,Industrie lourde,47,2.596
1999,Saskatchewan,"Fabrication légère, construction et ressources forestières",47,0.936
1999,Saskatchewan,Bâtiments,47,3.6
1999,Saskatchewan,Déchets et autres,47,1.313
1999,Saskatchewan,Agriculture,47,11.546
1999,Yukon,Inventaire territorial,60,0.589
1999,Yukon,Exploitation pétrolière et gazière,60,0.191
1999,Yukon,Transports,60,0.221
1999,Yukon,Industrie lourde,60,0.016
1999,Yukon,"Fabrication légère, construction et ressources forestières",60,0.012
1999,Yukon,Bâtiments,60,0.084
1999,Yukon,Déchets et autres,60,0.024
1999,Yukon,Agriculture,60,0.013
2000,Alberta,Inventaire provincial,48,236.574
2000,Alberta,Exploitation pétrolière et gazière,48,107.02
2000,Alberta,Transports,48,19.27
2000,Alberta,Industrie lourde,48,17.139
2000,Alberta,"Fabrication légère, construction et ressources forestières",48,4.577
2000,Alberta,Bâtiments,48,15.656
2000,Alberta,Déchets et autres,48,2.776
2000,Alberta,Agriculture,48,20.376
2000,Colombie-Britannique,Inventaire provincial,59,63.633
2000,Colombie-Britannique,Exploitation pétrolière et gazière,59,12.216
2000,Colombie-Britannique,Transports,59,18.768
2000,Colombie-Britannique,Industrie lourde,59,9.358
2000,Colombie-Britannique,"Fabrication légère, construction et ressources forestières",59,4.65
2000,Colombie-Britannique,Bâtiments,59,8.803
2000,Colombie-Britannique,Déchets et autres,59,2.971
2000,Colombie-Britannique,Agriculture,59,2.928
2000,Canada,Exploitation pétrolière et gazière,,178.98
2000,Canada,Transports,,141.635
2000,Canada,Industrie lourde,,96.234
2000,Canada,"Fabrication légère, construction et ressources forestières",,28.405
2000,Canada,Bâtiments,,84.061
2000,Canada,Déchets et autres,,23.9
2000,Canada,Agriculture,,62.195
2000,Manitoba,Inventaire provincial,46,20.904
2000,Manitoba,Exploitation pétrolière et gazière,46,1.41
2000,Manitoba,Transports,46,5.4
2000,Manitoba,Industrie lourde,46,1.432
2000,Manitoba,"Fabrication légère, construction et ressources forestières",46,0.79
2000,Manitoba,Bâtiments,46,3.167
2000,Manitoba,Déchets et autres,46,1.197
2000,Manitoba,Agriculture,46,6.433
2000,Nouveau-Brunswick,Inventaire provincial,13,20.613
2000,Nouveau-Brunswick,Exploitation pétrolière et gazière,13,1.818
2000,Nouveau-Brunswick,Transports,13,4.267
2000,Nouveau-Brunswick,Industrie lourde,13,1.761
2000,Nouveau-Brunswick,"Fabrication légère, construction et ressources forestières",13,0.825
2000,Nouveau-Brunswick,Bâtiments,13,1.479
2000,Nouveau-Brunswick,Déchets et autres,13,0.889
2000,Nouveau-Brunswick,Agriculture,13,0.597
2000,Terre-Neuve-et-Labrador,Inventaire provincial,10,9.138
2000,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,10,1.837
2000,Terre-Neuve-et-Labrador,Transports,10,2.965
2000,Terre-Neuve-et-Labrador,Industrie lourde,10,1.659
2000,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",10,0.235
2000,Terre-Neuve-et-Labrador,Bâtiments,10,0.863
2000,Terre-Neuve-et-Labrador,Déchets et autres,10,0.644
2000,Terre-Neuve-et-Labrador,Agriculture,10,0.112
2000,Territoires du Nord-Ouest,Inventaire territorial,61,1.534
2000,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,61,0.385
2000,Territoires du Nord-Ouest,Transports,61,0.334
2000,Territoires du Nord-Ouest,Industrie lourde,61,0.382
2000,Territoires du Nord-Ouest,"Fabrication légère, construction et ressources forestières",61,0.008
2000,Territoires du Nord-Ouest,Bâtiments,61,0.288
2000,Territoires du Nord-Ouest,Déchets et autres,61,0.03
2000,Territoires du Nord-Ouest,Agriculture,61,0.0
2000,Nouvelle-Écosse,Inventaire provincial,12,21.959
2000,Nouvelle-Écosse,Exploitation pétrolière et gazière,12,1.11
2000,Nouvelle-Écosse,Transports,12,4.759
2000,Nouvelle-Écosse,Industrie lourde,12,1.098
2000,Nouvelle-Écosse,"Fabrication légère, construction et ressources forestières",12,0.556
2000,Nouvelle-Écosse,Bâtiments,12,2.758
2000,Nouvelle-Écosse,Déchets et autres,12,0.824
2000,Nouvelle-Écosse,Agriculture,12,0.717
2000,Nunavut,Inventaire territorial,62,0.529
2000,Nunavut,Transports,62,0.318
2000,Nunavut,Industrie lourde,62,0.141
2000,Nunavut,"Fabrication légère, construction et ressources forestières",62,0.003
2000,Nunavut,Bâtiments,62,0.014
2000,Nunavut,Déchets et autres,62,0.019
2000,Ontario,Inventaire provincial,35,208.565
2000,Ontario,Exploitation pétrolière et gazière,35,12.409
2000,Ontario,Transports,35,50.653
2000,Ontario,Industrie lourde,35,38.672
2000,Ontario,"Fabrication légère, construction et ressources forestières",35,10.903
2000,Ontario,Bâtiments,35,34.471
2000,Ontario,Déchets et autres,35,7.402
2000,Ontario,Agriculture,35,11.071
2000,Île-du-Prince-Édouard,Inventaire provincial,11,1.96
2000,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,11,0.0
2000,Île-du-Prince-Édouard,Transports,11,0.677
2000,Île-du-Prince-Édouard,Industrie lourde,11,0.013
2000,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",11,0.209
2000,Île-du-Prince-Édouard,Bâtiments,11,0.523
2000,Île-du-Prince-Édouard,Déchets et autres,11,0.087
2000,Île-du-Prince-Édouard,Agriculture,11,0.397
2000,Québec,Inventaire provincial,24,84.853
2000,Québec,Exploitation pétrolière et gazière,24,3.884
2000,Québec,Transports,24,27.994
2000,Québec,Industrie lourde,24,21.976
2000,Québec,"Fabrication légère, construction et ressources forestières",24,4.697
2000,Québec,Bâtiments,24,12.205
2000,Québec,Déchets et autres,24,5.702
2000,Québec,Agriculture,24,7.789
2000,Saskatchewan,Inventaire provincial,47,76.948
2000,Saskatchewan,Exploitation pétrolière et gazière,47,36.753
2000,Saskatchewan,Transports,47,6.03
2000,Saskatchewan,Industrie lourde,47,2.561
2000,Saskatchewan,"Fabrication légère, construction et ressources forestières",47,0.939
2000,Saskatchewan,Bâtiments,47,3.743
2000,Saskatchewan,Déchets et autres,47,1.335
2000,Saskatchewan,Agriculture,47,11.771
2000,Yukon,Inventaire territorial,60,0.529
2000,Yukon,Exploitation pétrolière et gazière,60,0.137
2000,Yukon,Transports,60,0.199
2000,Yukon,Industrie lourde,60,0.041
2000,Yukon,"Fabrication légère, construction et ressources forestières",60,0.013
2000,Yukon,Bâtiments,60,0.092
2000,Yukon,Déchets et autres,60,0.024
2000,Yukon,Agriculture,60,0.002
2001,Alberta,Inventaire provincial,48,236.262
2001,Alberta,Exploitation pétrolière et gazière,48,108.669
2001,Alberta,Transports,48,20.106
2001,Alberta,Industrie lourde,48,17.02
2001,Alberta,"Fabrication légère, construction et ressources forestières",48,3.565
2001,Alberta,Bâtiments,48,13.7
2001,Alberta,Déchets et autres,48,2.856
2001,Alberta,Agriculture,48,20.572
2001,Colombie-Britannique,Inventaire provincial,59,64.922
2001,Colombie-Britannique,Exploitation pétrolière et gazière,59,13.802
2001,Colombie-Britannique,Transports,59,18.461
2001,Colombie-Britannique,Industrie lourde,59,8.415
2001,Colombie-Britannique,"Fabrication légère, construction et ressources forestières",59,5.007
2001,Colombie-Britannique,Bâtiments,59,8.692
2001,Colombie-Britannique,Déchets et autres,59,2.769
2001,Colombie-Britannique,Agriculture,59,3.022
2001,Canada,Exploitation pétrolière et gazière,,180.585
2001,Canada,Transports,,141.731
2001,Canada,Industrie lourde,,90.862
2001,Canada,"Fabrication légère, construction et ressources forestières",,26.84
2001,Canada,Bâtiments,,80.668
2001,Canada,Déchets et autres,,23.545
2001,Canada,Agriculture,,61.879
2001,Manitoba,Inventaire provincial,46,19.679
2001,Manitoba,Exploitation pétrolière et gazière,46,1.022
2001,Manitoba,Transports,46,5.35
2001,Manitoba,Industrie lourde,46,1.401
2001,Manitoba,"Fabrication légère, construction et ressources forestières",46,0.814
2001,Manitoba,Bâtiments,46,2.931
2001,Manitoba,Déchets et autres,46,1.219
2001,Manitoba,Agriculture,46,6.386
2001,Nouveau-Brunswick,Inventaire provincial,13,22.414
2001,Nouveau-Brunswick,Exploitation pétrolière et gazière,13,2.41
2001,Nouveau-Brunswick,Transports,13,4.237
2001,Nouveau-Brunswick,Industrie lourde,13,1.851
2001,Nouveau-Brunswick,"Fabrication légère, construction et ressources forestières",13,0.796
2001,Nouveau-Brunswick,Bâtiments,13,1.226
2001,Nouveau-Brunswick,Déchets et autres,13,0.883
2001,Nouveau-Brunswick,Agriculture,13,0.537
2001,Terre-Neuve-et-Labrador,Inventaire provincial,10,9.814
2001,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,10,1.724
2001,Terre-Neuve-et-Labrador,Transports,10,3.003
2001,Terre-Neuve-et-Labrador,Industrie lourde,10,1.45
2001,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",10,0.283
2001,Terre-Neuve-et-Labrador,Bâtiments,10,0.934
2001,Terre-Neuve-et-Labrador,Déchets et autres,10,0.644
2001,Terre-Neuve-et-Labrador,Agriculture,10,0.066
2001,Territoires du Nord-Ouest,Inventaire territorial,61,1.92
2001,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,61,0.508
2001,Territoires du Nord-Ouest,Transports,61,0.353
2001,Territoires du Nord-Ouest,Industrie lourde,61,0.578
2001,Territoires du Nord-Ouest,"Fabrication légère, construction et ressources forestières",61,0.011
2001,Territoires du Nord-Ouest,Bâtiments,61,0.284
2001,Territoires du Nord-Ouest,Déchets et autres,61,0.031
2001,Territoires du Nord-Ouest,Agriculture,61,0.021
2001,Nouvelle-Écosse,Inventaire provincial,12,21.164
2001,Nouvelle-Écosse,Exploitation pétrolière et gazière,12,0.966
2001,Nouvelle-Écosse,Transports,12,4.669
2001,Nouvelle-Écosse,Industrie lourde,12,0.856
2001,Nouvelle-Écosse,"Fabrication légère, construction et ressources forestières",12,0.554
2001,Nouvelle-Écosse,Bâtiments,12,2.975
2001,Nouvelle-Écosse,Déchets et autres,12,0.807
2001,Nouvelle-Écosse,Agriculture,12,0.607
2001,Nunavut,Inventaire territorial,62,0.631
2001,Nunavut,Transports,62,0.32
2001,Nunavut,Industrie lourde,62,0.22
2001,Nunavut,"Fabrication légère, construction et ressources forestières",62,0.004
2001,Nunavut,Bâtiments,62,0.013
2001,Nunavut,Déchets et autres,62,0.019
2001,Ontario,Inventaire provincial,35,200.208
2001,Ontario,Exploitation pétrolière et gazière,35,11.067
2001,Ontario,Transports,35,50.671
2001,Ontario,Industrie lourde,35,35.753
2001,Ontario,"Fabrication légère, construction et ressources forestières",35,10.233
2001,Ontario,Bâtiments,35,33.73
2001,Ontario,Déchets et autres,35,7.326
2001,Ontario,Agriculture,35,10.821
2001,Île-du-Prince-Édouard,Inventaire provincial,11,1.864
2001,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,11,0.0
2001,Île-du-Prince-Édouard,Transports,11,0.673
2001,Île-du-Prince-Édouard,Industrie lourde,11,0.009
2001,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",11,0.19
2001,Île-du-Prince-Édouard,Bâtiments,11,0.502
2001,Île-du-Prince-Édouard,Déchets et autres,11,0.088
2001,Île-du-Prince-Édouard,Agriculture,11,0.356
2001,Québec,Inventaire provincial,24,82.845
2001,Québec,Exploitation pétrolière et gazière,24,3.817
2001,Québec,Transports,24,27.602
2001,Québec,Industrie lourde,24,20.679
2001,Québec,"Fabrication légère, construction et ressources forestières",24,4.582
2001,Québec,Bâtiments,24,12.009
2001,Québec,Déchets et autres,24,5.524
2001,Québec,Agriculture,24,8.044
2001,Saskatchewan,Inventaire provincial,47,76.636
2001,Saskatchewan,Exploitation pétrolière et gazière,47,36.497
2001,Saskatchewan,Transports,47,6.063
2001,Saskatchewan,Industrie lourde,47,2.595
2001,Saskatchewan,"Fabrication légère, construction et ressources forestières",47,0.789
2001,Saskatchewan,Bâtiments,47,3.585
2001,Saskatchewan,Déchets et autres,47,1.356
2001,Saskatchewan,Agriculture,47,11.431
2001,Yukon,Inventaire territorial,60,0.525
2001,Yukon,Exploitation pétrolière et gazière,60,0.105
2001,Yukon,Transports,60,0.224
2001,Yukon,Industrie lourde,60,0.035
2001,Yukon,"Fabrication légère, construction et ressources forestières",60,0.012
2001,Yukon,Bâtiments,60,0.088
2001,Yukon,Déchets et autres,60,0.024
2001,Yukon,Agriculture,60,0.016
2002,Alberta,Inventaire provincial,48,237.53
2002,Alberta,Exploitation pétrolière et gazière,48,109.687
2002,Alberta,Transports,48,19.78
2002,Alberta,Industrie lourde,48,16.658
2002,Alberta,"Fabrication légère, construction et ressources forestières",48,3.446
2002,Alberta,Bâtiments,48,15.878
2002,Alberta,Déchets et autres,48,2.93
2002,Alberta,Agriculture,48,19.909
2002,Colombie-Britannique,Inventaire provincial,59,61.89
2002,Colombie-Britannique,Exploitation pétrolière et gazière,59,13.296
2002,Colombie-Britannique,Transports,59,18.268
2002,Colombie-Britannique,Industrie lourde,59,7.973
2002,Colombie-Britannique,"Fabrication légère, construction et ressources forestières",59,4.545
2002,Colombie-Britannique,Bâtiments,59,9.2
2002,Colombie-Britannique,Déchets et autres,59,2.771
2002,Colombie-Britannique,Agriculture,59,2.826
2002,Canada,Exploitation pétrolière et gazière,,184.795
2002,Canada,Transports,,143.852
2002,Canada,Industrie lourde,,91.27
2002,Canada,"Fabrication légère, construction et ressources forestières",,27.164
2002,Canada,Bâtiments,,85.037
2002,Canada,Déchets et autres,,24.028
2002,Canada,Agriculture,,61.789
2002,Manitoba,Inventaire provincial,46,20.425
2002,Manitoba,Exploitation pétrolière et gazière,46,1.052
2002,Manitoba,Transports,46,5.454
2002,Manitoba,Industrie lourde,46,1.394
2002,Manitoba,"Fabrication légère, construction et ressources forestières",46,0.969
2002,Manitoba,Bâtiments,46,3.121
2002,Manitoba,Déchets et autres,46,1.24
2002,Manitoba,Agriculture,46,6.733
2002,Nouveau-Brunswick,Inventaire provincial,13,21.037
2002,Nouveau-Brunswick,Exploitation pétrolière et gazière,13,2.696
2002,Nouveau-Brunswick,Transports,13,4.307
2002,Nouveau-Brunswick,Industrie lourde,13,1.736
2002,Nouveau-Brunswick,"Fabrication légère, construction et ressources forestières",13,0.73
2002,Nouveau-Brunswick,Bâtiments,13,1.191
2002,Nouveau-Brunswick,Déchets et autres,13,0.877
2002,Nouveau-Brunswick,Agriculture,13,0.557
2002,Terre-Neuve-et-Labrador,Inventaire provincial,10,11.873
2002,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,10,3.403
2002,Terre-Neuve-et-Labrador,Transports,10,3.095
2002,Terre-Neuve-et-Labrador,Industrie lourde,10,1.493
2002,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",10,0.258
2002,Terre-Neuve-et-Labrador,Bâtiments,10,1.015
2002,Terre-Neuve-et-Labrador,Déchets et autres,10,0.642
2002,Terre-Neuve-et-Labrador,Agriculture,10,0.069
2002,Territoires du Nord-Ouest,Inventaire territorial,61,1.594
2002,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,61,0.478
2002,Territoires du Nord-Ouest,Transports,61,0.327
2002,Territoires du Nord-Ouest,Industrie lourde,61,0.388
2002,Territoires du Nord-Ouest,"Fabrication légère, construction et ressources forestières",61,0.009
2002,Territoires du Nord-Ouest,Bâtiments,61,0.258
2002,Territoires du Nord-Ouest,Déchets et autres,61,0.031
2002,Territoires du Nord-Ouest,Agriculture,61,0.024
2002,Nouvelle-Écosse,Inventaire provincial,12,20.4
2002,Nouvelle-Écosse,Exploitation pétrolière et gazière,12,1.308
2002,Nouvelle-Écosse,Transports,12,4.779
2002,Nouvelle-Écosse,Industrie lourde,12,1.067
2002,Nouvelle-Écosse,"Fabrication légère, construction et ressources forestières",12,0.628
2002,Nouvelle-Écosse,Bâtiments,12,2.943
2002,Nouvelle-Écosse,Déchets et autres,12,0.806
2002,Nouvelle-Écosse,Agriculture,12,0.591
2002,Nunavut,Inventaire territorial,62,0.681
2002,Nunavut,Transports,62,0.325
2002,Nunavut,Industrie lourde,62,0.251
2002,Nunavut,"Fabrication légère, construction et ressources forestières",62,0.003
2002,Nunavut,Bâtiments,62,0.016
2002,Nunavut,Déchets et autres,62,0.02
2002,Ontario,Inventaire provincial,35,204.805
2002,Ontario,Exploitation pétrolière et gazière,35,12.073
2002,Ontario,Transports,35,51.893
2002,Ontario,Industrie lourde,35,36.776
2002,Ontario,"Fabrication légère, construction et ressources forestières",35,10.922
2002,Ontario,Bâtiments,35,34.159
2002,Ontario,Déchets et autres,35,7.727
2002,Ontario,Agriculture,35,11.187
2002,Île-du-Prince-Édouard,Inventaire provincial,11,1.871
2002,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,11,0.0
2002,Île-du-Prince-Édouard,Transports,11,0.688
2002,Île-du-Prince-Édouard,Industrie lourde,11,0.003
2002,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",11,0.182
2002,Île-du-Prince-Édouard,Bâtiments,11,0.516
2002,Île-du-Prince-Édouard,Déchets et autres,11,0.09
2002,Île-du-Prince-Édouard,Agriculture,11,0.369
2002,Québec,Inventaire provincial,24,84.316
2002,Québec,Exploitation pétrolière et gazière,24,3.829
2002,Québec,Transports,24,28.155
2002,Québec,Industrie lourde,24,20.96
2002,Québec,"Fabrication légère, construction et ressources forestières",24,4.754
2002,Québec,Bâtiments,24,12.583
2002,Québec,Déchets et autres,24,5.495
2002,Québec,Agriculture,24,8.093
2002,Saskatchewan,Inventaire provincial,47,77.72
2002,Saskatchewan,Exploitation pétrolière et gazière,47,36.89
2002,Saskatchewan,Transports,47,6.546
2002,Saskatchewan,Industrie lourde,47,2.539
2002,Saskatchewan,"Fabrication légère, construction et ressources forestières",47,0.706
2002,Saskatchewan,Bâtiments,47,4.072
2002,Saskatchewan,Déchets et autres,47,1.373
2002,Saskatchewan,Agriculture,47,11.414
2002,Yukon,Inventaire territorial,60,0.515
2002,Yukon,Exploitation pétrolière et gazière,60,0.085
2002,Yukon,Transports,60,0.235
2002,Yukon,Industrie lourde,60,0.032
2002,Yukon,"Fabrication légère, construction et ressources forestières",60,0.012
2002,Yukon,Bâtiments,60,0.085
2002,Yukon,Déchets et autres,60,0.025
2002,Yukon,Agriculture,60,0.017
2003,Alberta,Inventaire provincial,48,245.931
2003,Alberta,Exploitation pétrolière et gazière,48,115.026
2003,Alberta,Transports,48,20.357
2003,Alberta,Industrie lourde,48,16.38
2003,Alberta,"Fabrication légère, construction et ressources forestières",48,3.044
2003,Alberta,Bâtiments,48,18.142
